actions, games, valid_actions, av_reward, av_kills, av_points, av_game_time, games_per_min
3519797,306400,0.9595284872298625,1.0459724950884086,3.095,36.845,135.88362000001595,441.5543242076783
3524898,306800,0.9607920015683199,1.0446971182121152,3.1525,37.5075,137.95444500001148,434.9261816101323
3529936,307200,0.9690353314807463,1.1216752679634776,3.11,37.4375,137.6903674999997,435.760330148005
3535366,307600,0.9668508287292817,1.1642725598526704,3.475,41.635,147.8001574999839,405.9535592849861
3540646,308000,0.9662878787878788,1.103030303030303,3.2925,39.4375,144.69377250000835,414.66884830856515
3545831,308400,0.9660559305689489,1.108582449373192,3.22,38.745,142.80601999999956,420.15035500604375
3551408,308800,0.9666487358795051,1.1963421194190424,3.6775,43.74,151.64075499998407,395.67199464290655
3556586,309200,0.9665894167632291,1.1183854770181538,3.25,38.73,135.11807500001044,444.05605985724236
3561870,309600,0.9600681302043906,1.0359576078728236,3.3,39.3425,138.52075249997898,433.148094542795
3567324,310000,0.9512284561789512,1.0577557755775577,3.4275,41.0825,144.090927500017,416.40373228906395
3572764,310400,0.9639705882352941,1.145404411764706,3.5,41.9125,144.84992500001565,414.2218230350725
3578062,310800,0.9686674216685541,1.1330690826727068,3.38,40.245,142.41006500000134,421.3185353156003
3583496,311200,0.9608023555391977,1.126058152373942,3.47,41.2825,146.37592249998823,409.903479856838
3588771,311600,0.9675829383886256,1.1139336492890994,3.3575,39.9375,143.53837500000373,418.00668288183175
3593937,312000,0.9661246612466124,1.0723964382500968,3.2225,38.3125,141.42338999999686,424.25796751160703
3599337,312400,0.9501851851851851,0.9737037037037037,3.355,39.85,148.38415750000627,404.355835628864
3604594,312800,0.9634772684040327,1.1401940270116036,3.3075,39.47,139.48693500000982,430.1478127682408
3609826,313200,0.9545107033639144,1.0049694189602447,3.245,38.2525,137.60554250000044,436.02894847058803
3615203,313600,0.9598289008740933,1.1350195276176307,3.4875,41.385,143.3513675000146,418.55198904882366
3620368,314000,0.9663117134559536,1.097192642787996,3.27,38.4875,139.17036500001325,431.1262674348399
