actions, games, valid_actions, av_reward, av_kills, av_points, av_game_time, games_per_min
720721,80800,0.9589003810560697,0.9804028307022319,1.4725,18.8025,174.1871075000055,344.45718090816854
724424,81200,0.9605725087766676,0.9908182554685391,1.52,19.2925,175.40519500000403,342.06512526609384
728274,81600,0.9444155844155844,0.8675324675324675,1.615,20.2975,182.4625299999956,328.83463799390177
732014,82000,0.9665775401069518,1.0612299465240642,1.595,19.9275,177.05498500000687,338.87777856126263
735823,82400,0.9658703071672355,1.0635337358886847,1.6625,20.65,181.86988499999978,329.90618540282287
739698,82800,0.9674838709677419,1.1339354838709677,1.815,22.3675,185.11756999999284,324.11834273754954
743436,83200,0.9654895666131621,1.1139646869983948,1.65,20.5975,179.49179749999195,334.277113693748
747220,83600,0.9661733615221987,1.0293340380549683,1.64,20.4075,182.59889000000433,328.58907302228715
751080,84000,0.9567357512953368,1.0090673575129534,1.7325,21.0175,181.67388749998995,330.262102196736
754878,84400,0.9620853080568721,1.0194839389152186,1.66,20.8675,177.37113000000826,338.27376529651247
758535,84800,0.9622641509433962,1.0344544708777688,1.61,19.91,172.46348749999888,347.8997257318039
762296,85200,0.9627758574847115,1.0183461845253923,1.6475,20.695,175.88926749999635,341.123712963335
766167,85600,0.9591836734693877,0.975975200206665,1.6925,21.045,183.22649749999866,327.4635536816963
769974,86000,0.9629629629629629,1.0144470711846598,1.64,20.4825,180.03576500000432,333.267115009057
773877,86400,0.9646425826287471,1.0709710479118626,1.795,22.1225,184.67861250000075,324.8887306861251
777654,86800,0.944929838496161,0.8657664813343924,1.575,19.5675,179.49649749998935,334.2683608631615
781447,87200,0.9686264170841022,1.1228578961244398,1.7575,21.4175,181.38838500000537,330.7819296147227
785281,87600,0.9660928534167971,1.1053729786124151,1.7375,21.4475,182.8253424999956,328.18207355471765
789175,88000,0.9650744735490498,1.0924499229583975,1.8075,22.2125,186.82382000000217,321.15819064185337
793061,88400,0.9541945445187854,0.9662892434379825,1.68,21.02,186.23794999998995,322.16849465967186
796815,88800,0.9627064464571125,1.023441662226958,1.65,20.335,178.24464750000277,336.6159985252801
800584,89200,0.962058901565402,1.0469620589015654,1.585,19.82,176.02801750000566,340.85483011247385
804411,89600,0.9537496733733996,0.9587143977005488,1.7225,21.06,179.42365249999798,334.40407194921346
808194,90000,0.9561194818926778,1.000264340470526,1.64,20.51,178.39354249999857,336.3350441902934
811962,90400,0.9593949044585988,0.9750530785562632,1.6775,20.455,177.59917000000365,337.8394167044743
815659,90800,0.9672707600757371,1.0270489586150933,1.6,19.6575,175.94263000000268,341.02025188551
819396,91200,0.9595932566229596,1.0465614128980465,1.65,20.43,177.1773225000035,338.6437900369491
