actions, games, valid_actions, av_reward, av_kills, av_points, av_game_time, games_per_min
2781857,272400,0.9391040597293514,1.115492300513299,2.1425,26.26,499.83087000004946,120.04060493501345
2786201,272800,0.9284069981583793,1.0032228360957642,2.12,25.9175,512.5166700000316,117.06936283652257
2790516,273200,0.9450753186558517,1.186558516801854,2.175,26.795,514.5488499999791,116.60700436897767
2795022,273600,0.9409675987572126,1.1296049711495784,2.3175,27.99,545.773532499969,109.93570854409913
2799255,274000,0.9359792109614931,1.0718166784786203,2.0475,25.2075,521.5439400000125,115.04303932665493
2803537,274400,0.938113031293788,1.089444184960299,2.1275,25.8275,533.196262499988,112.52892081178334
2807772,274800,0.9463990554899646,1.1456906729634002,2.1075,25.6975,533.3554474999755,112.4953354863836
2812008,275200,0.9414542020774316,1.094900849858357,2.1075,25.79,468.9918874999881,127.93398265338124
2816372,275600,0.94019248395967,1.1143446379468378,2.2025,27.01,487.0363199999928,123.19409772150235
2820567,276000,0.9449344457687724,1.1246722288438618,2.0425,25.455,475.2515775000304,126.2489233925713
2824791,276400,0.943655303030303,1.1470170454545454,2.015,25.295,482.2695899999887,124.41174240325087
2829171,276800,0.9347031963470319,1.082648401826484,2.2,26.7725,510.1444825000316,117.61373896658048
2833491,277200,0.9391203703703703,1.1599537037037038,2.1475,26.6975,507.95556749999525,118.12056770103334
2837862,277600,0.9414321665522764,1.18805765271105,2.2625,27.3825,519.6224674999714,115.46844825373779
2842039,278000,0.9485276514244673,1.152262389274599,2.0275,25.0975,506.1288774999976,118.54688137212698
2846332,278400,0.9461914744933613,1.1316095970184021,2.145,26.27,528.7527250000835,113.47459249499002
2850702,278800,0.9405034324942791,1.1407322654462242,2.2025,27.1025,544.050522500053,110.28387533621779
2854880,279200,0.9394447103877454,1.0550502632838679,2.0225,24.89,522.0220974999667,114.93766315132633
